f	type
1	yaratmişiyoq
1	bonin
1	yaratmişiyo
1	eyni
1	şone
1	sadağa
1	irəəni
1	göyüni
1	sunt'unan
1	i̇nsafaq
1	tast'unaxun
1	binan
1	buq'oy
1	looxun
1	ç̆axpi
1	gərəmzoğonan
1	zombalxoy
1	upsunen
1	təhkirenbsa
1	yükennan
1	yükləinşbsa
1	sunt'ual
1	yükürxo
1	dutenanxsa
1	xavartaşalxoynak
1	kalboğon
1	şaid
1	biyəinşnambsa
1	xavartaşalxot'un
1	motaynak'al
1	xavartaşalxoq
1	yaqaboz
1	laxeśit'uxun
1	aveli
1	q'urbanluği
1	ganeq
1	besp'eśi
1	p'iyal
1	śiyesuna
1	nəsilen
1	avabaksuni
1	açara
1	ext'enan
1	çureğalt'oğoval
1	bartenanti
1	məsəloğoy
1	exlətə
1	biq'sat'un
1	fürsənt't'un
1	təlinə
1	badat'un
1	hazarxon
1	sıxışt'ırişsun
1	ə̆yinaxun
1	ə̆ç̆olaluğaxun
1	bĕganan
1	əşk'ərə
1	c'eğane
1	avabakat'un
1	bayinq'una
1	ğene
1	ibakalt'un
1	ŭmŭğoy
1	koč
1	ŭğŭlxun
1	bakalt'oğoxun
1	şuxun
1	q'ĭbsun
1	besp'it'uxun
1	çoval
1	tənginal
1	toyesa
1	səycoo
1	eyexun
1	popurxoval
1	bŏq'əleśene
1	bŏq'əlpi
1	çovalxoxun
1	toy
1	çalxain
1	çalxale
1	q'abulbain
1	bağışlainşakale
1	uk'alo
1	bağışlainşakal
1	hampoğoy
1	divanbat'an
1	upsuni
1	zombale
1	mirasa
1	cöybal
1	diggətlu
1	tamaxkərluğaxun
1	güdmüşanan
1	yəşəyinşbsun
1	asılı
1	dövlətlut'ay
1	oç̆alen
1	bol
1	məhsule
1	fikirebi
1	butezax
1	bon
1	śarpi
1	t'iyaz
1	bak'on
1	uzk'on
1	usenxon
1	p'oyeğala
1	girbe
1	dincəinşaka
1	uka-ŭğə
1	kefba
1	axmağ
1	haq'alt'un
1	həzzürbiyo
1	i̇çeynak
1	topbalt'ay
1	dövlət'lu
1	nubakalt'ay
1	ukalyan-pi
1	lak'alyan-pi
1	zapanan
1	uksunaxun
1	lapsunaxun
1	vacibe
1	ğəynoğo
1	bit'unst
1	ext'unbsa
1	kururxo
1	ukesest
1	q'uşurxoxun
1	toyexlunan
1	fikirbsunen
1	malcəl
1	besa
1	bacarbsa
1	şeyurxoy
1	fikirənən
1	kalabaksuna
1	zəhmət't'un
1	ə̆lt'unst
1	solomonenal
1	saycət'ullarik
1	latenepey
1	vĕbakalxo
1	aruğo
1	boseğala
1	oya
1	lapesest
1	lapest'un
1	yağina
1	ukalyan
1	ŭğalyanuk
1	fikirbi
1	azuk'xonal
1	qə̆vt'unsa
1	ehtiyac
1	qə̆vĕynan
1	moroxal
1	sürü
1	tast'unane
1	toydanan
1	bisibakala
1	torayxo
1	çark'ala
1	oğri
1	moğmoğen
1	k'as
1	ük'əl
1	q'ainş
1	çirağxo
1	bok'sun
1	mandeq'an
1	lašk'oyaxun
1	oşq'ardanan
1	qaypsuna
1	həzzürt'un
1	muğure
1	q'ainşa
1	ğaç̆p
1	arśevk'ale
1	hariyal
1	bale
1	yarine
1	savaxa
1	ak'ain
1	bəxt'əvərt'un
1	oğrin
1	avabakiniy
1	füq'baksuna
1	bartenek'oy
1	və̆nəl
1	yaq'beğala
1	qončux
1	yaynak'en
1	bitot'aynak
1	qončuğon
1	təyinbi
1	ext'ibarlu
1	var
1	tapşurbale
1	nökərxoq
1	qulluğçiğo
1	t'ap'sa
1	kəyi-ŭğsa
1	finağoyluğbsuna
1	burqain
1	haq'ĭle
1	ext'ibərsuzt'oğoxun
1	badale
1	tadeśene
1	geleal
1	tapşurbakene
1	şot'oxunal
1	tələb
1	śip'saz
1	bok
1	zap'esuno
1	zap'esun
1	çətinluği
1	cöybaksun
1	xuyərəxun
1	nanaхun
1	binaxun
1	bin
1	q'aynakoxun
1	cöybakalt'un
1	beğ
1	batk'ala
1	asoya
1	ağala
1	muşe
1	fupsuna
1	gam
1	ə̆ç̆olorox
1	ç̆oyin
1	bananksa
1	q'amişakes
1	taxsırkər
1	balt'uxun
1	t'ŏğol
1	yaq'acə
1	barışaksuna
1	tenesa
1	xork'ale
1	biq'alen
1	icraçinəç
1	c'ovak'est'ale
1	bosale
1	köpiyə
1	tadamin
1	c'eğalatenu
1	t'et'ia
1	galileyluğon
1	p'iya
1	q'urbanxoy
1	p'iyane
1	gərbe
1	penanp'oy
1	galileyluyox
1	galileyluğoxun
1	günaxkart'uniy
1	siloami
1	q'ala
1	besp'at'an
1	yerusalimluğoxun
1	taxsırkərt'uniy
1	incili
1	bit'eśey
1	xodal
1	meyvəne
1	bağbana
1	beğa
1	incilnə
1	xodin
1	bə̆ğə̆tezbsa
1	biq'ane
1	bağbanen
1	usenal
1	duğa
1	tuma
1	kašp
1	peyinez
1	śik
1	eğalsen
1	bakayin
1	bont'on
1	sinagogxoy
1	murdar
1	p'eney
1	düzbes
1	batenek'say
1	çarenk
1	ĕşoval
1	düzbaki
1	alxışbsa
1	q'olaybsuna
1	əcoğon
1	əşleynak
1	ğino
1	sunt'ust'al
1	q'olaybaksa
1	ç̆olorox
1	öküzə
1	taşt
1	p'ene
1	c'eğalt'oğoynak
1	əyibe
1	mŭqĕ
1	het'uva
1	bit'eśi
1	śiləne
1	q'uşurxon
1	taymoğost
1	mest'un
1	ə̆yinəne
1	gul
1	xarina
1	gərbi
1	boq'oy
1	ayeğamin
1	enefsa
1	şəhərmoğo
1	zombsun
1	çalışakanan
1	q'ac
1	çalışakale
1	bağane
1	tet'unbakal
1	k'at'an
1	c'öşin
1	qaypa
1	kəyi-ŭyanğe
1	küçəmoğost
1	zomembsay
1	haq'suzluğ
1	ə̆xilbakanan
1	i̇saak
1	ŏnep'sun
1	uluxxo
1	ğırıc'est'un
1	q'onaxluği
1	arśalt'un
1	axırıncit'oğoy
1	samcit'oğoy
1	memiyin
1	besp'ane
1	tülkünə
1	q'olayboz
1	çark'est'oz
1	əyic
1	oşin
1	davambiz
1	besp'akalane
1	besp'ala
1	yaq'abakit'oğo
1	ǰelainşala
1	k'ok'os'en
1	s'irik'xo
1	q'ənədxoy
1	girbala
1	ğarmoğo
1	girbsun
1	çurezśi
1	çurtenanśi
1	eğalt
1	uk'amin
1	atenank'al
1	i̇çune
1	ç̆oba-ç̆o
1	giresuni
1	fariseyxoxun
1	məəlimxoxun
1	düzə
1	qaqtet'unpi
1	öküz
1	kərizə
1	baft'ayin
1	c'evtenank
1	suala
1	fikire
1	k'aleśit'oğon
1	arst'eynak
1	gat'un
1	c'əke
1	k'aleneisə
1	q'onağebu
1	k'alpit'in
1	xəcələti
1	k'aleğat'an
1	k'alp
1	c'ovaka
1	hörməten
1	q'azainşon
1	bak'ale
1	k'alpit
1	berezəre
1	q'oomxo
1	tadat'un
1	q'onaxluğ
1	nubaksuna
1	əvəz
1	ukalo
1	t'iyal
1	q'onağe
1	bürüşan
1	həzzüre
1	burt'unqi
1	üzr
1	oç̆alez
1	xaişesbsa
1	t'ĭyəmint'in
1	çüt
1	öküzez
1	şinəyinşbsaz
1	xibimcit'in
1	təzəz
1	laşk'oy
1	əcuğləyinşəki
1	dönboğo
1	mandene
1	yaq'moğo
1	çəpərxo
1	k'aleśit'oğoy
1	ç̆oya
1	eğalt'in
1	çuux-əyloğo
1	viçi-xunçimoğo
1	ömürəl
1	biq'ain
1	xorpi
1	şağird
1	qüllə
1	biq'sune
1	xaşlainşakala
1	bŏq'əlk'on
1	p'oyasa
1	çark'est'eynak'
1	qüllin
1	çark'est'es
1	tikintina
1	padçağaxun
1	davina
1	eğalt'ay
1	süft'inəxun
1	tenebo
1	moto
1	bacartenebalsa
1	barişaksune
1	çureğo
1	əmləkaxun
1	el
1	elen
1	het'ina
1	t'ad
1	yarainşo
1	peyinə
1	bost
1	i̇bakseynak
1	girbalxo
1	išalainşt'un
1	günaxkarxone
1	q'abulbsa
1	uksa
1	t'ot'ot'unney
1	şotoğoyal
1	vuyara
1	tərbi
1	eğela
1	ə̆mna
1	laxon
1	eğelaz
1	ehtiyəc
1	amdareynak
1	gümüş
1	aç̆espain
1	yoldaşxoq
1	unek'on
1	tənginəz
1	bĕšal
1	ğarebuy
1	mis'ik't'in
1	paya
1	koft'alt
1	cöyebi
1	girbi
1	pozğun
1	yəşəinş
1	xaşlainşit'uxun
1	busaluğe
1	çətinluğ
1	ak'sane
1	əşe
1	bĕğsane
1	bŏq'urxon
1	qŏlen
1	boşevk'suna
1	içul
1	əşp'alabu
1	bitot'ayal
1	boşşamin
1	busaluğaxun
1	bisaz
1	uk'oz
1	q'abulba
1	q'ujbi
1	muçepi
1	xələt
1	kəşine
1	boğoç̆al
1	mozina
1	šampanan
1	uken-mŭqluğben
1	bĕyine
1	mŭqluğbsat'un
1	çölöney
1	fare
1	əçin
1	səsurxone
1	viçine
1	qaybake
1	salamat
1	qaybaksuna
1	mozinane
1	šampe
1	əcuğlayinşebaki
1	baysunal
1	əşezbsa
1	buyruğaxun
1	keçin
1	balal
1	q'imişi
1	dost'urxoxun
1	mŭqluğbaz
1	tarak'ala
1	çupuxxoynak
1	xaşlainşi
1	kökbaki
1	mozinan
1	zaxunnu
1	vine
1	mŭqbaksun
1	c'ovakest'une
1	yəşəinşane
1	exlətxone
1	k'əyurxoz
1	ibaksa
1	hesaba
1	booz
1	kalaluğbsuna
1	kašp'es
1	diləyinşbsunaxun
1	ot'ezbsa
1	əşluxun
1	c'evk'it'uxun
1	barst'eynak
1	soğo-soğo
1	samcit
1	heq'ədəren
1	bat
1	t'ĭyəmint'une
1	borcvaxbu
1	kor
1	kalalugbalt
1	bə̆ğə̆bsuna
1	tərifləyinşebi
1	dööri
1	əşurxost
1	ğarmoğoxun
1	bə̆ğə̆balt'un
1	q'azancen
1	dövləten
1	q'azainşanan
1	q'abulbakanan
1	ext'ibərlune
1	haqsuze
1	tenansa
1	əsil
1	ext'ibərbo
1	ext'ibərsuznu
1	tadon
1	nifrətbi
1	xor
1	bĕğale
1	batenanko
1	təngəpərəst
1	amdarnan
1	hesabbakala
1	irit
1	p'une
1	eğaminey
1	yəymişaksa
1	tanal
1	baysunane
1	çalışak'sa
1	əfçibaksun
1	k'anunaxun
1	nök't'in
1	bist'unaxun
1	i̇şq'araxun
1	lašk'oybakaloval
1	tünd
1	č'oč
1	cügü
1	parçinaxun
1	paltare
1	lak'oy
1	köfeboy
1	yara
1	kəsibəl
1	sulfinaxun
1	q'ırıxxon
1	boşevk'suni
1	arzunaney
1	xəyoğonal
1	yaroğone
1	lamey
1	angelxonal
1	q'ujelt'un
1	p'uriğoy
1	q'ujelal
1	lazarane
1	muza
1	sərinləinşeq'an
1	koruğez
1	bada
1	həyətast
1	lazaren
1	şeymoğone
1	i̇səəl
1	əvəzəne
1	koruğen
1	efq
1	uçurume
1	c'ovaksun
1	çureğalo
1	c'ovakesa
1	tərəft'un
1	xoinšezbsa
1	viçizaxbu
1	tadeq'an
1	şot'oğost
1	əyito
1	şot'oğoq'at'un
1	ŭmŭxlaxi
1	tağain
1	toobat'unbo
1	moiseya
1	ŭmŭxlatet'unxsa
1	bakainal
1	vĕbakalatet'un
1	i̇nsanxo
1	mütlək
1	köməyene
1	xurit'ogoy
1	zapsaxunsa
1	q'oq'exun
1	ǰomok'ojin
1	suruk'bi
1	boseğain
1	töhmət
1	kərəməl
1	toobazbi
1	ap'ost'olxon
1	q'onç̆uğo
1	avuzba
1	śile
1	tutna
1	tumexun
1	çeki
1	bit'baka
1	unank'oy
1	bĕneğoy
1	ezbala
1	beli
1	çölöxun
1	ukon
1	həzzürba
1	bĭğa
1	ukaz-ŭğəz
1	oşaal
1	uka-ŭğə̆
1	uteneko
1	p'ap'esbsuna
1	unekon
1	bürüşit'oğo
1	p'ap'esp'it'uxun
1	yarainşala
1	nökərxoyan
1	əşp
1	davambsunen
1	samariin
1	galilein
1	zahmanaxune
1	c'ovak'say
1	ayizmoğoy
1	viś
1	cuzamlune
1	tağamin
1	samariyaluney
1	q'olaybakiyorox
1	teney
1	samariyalunaxun
1	başqal
1	alxışbal
1	bateneki
1	haq'at'an
1	uk'alatet'un
1	çureğalnan
1	ak'alatenan
1	ə̆q'en
1	tərəfəl
1	işiğebsaisə
1	ğinəst
1	noy
1	ğimxost'sa
1	ğimxost'aal
1	gəminə
1	ğinal
1	insanxon
1	sel
1	ğimxost'al
1	hametərey
1	i-toyt'unst'ay
1	bit'unst'ay
1	bit'unq'say
1	sodonaxun
1	göynüxun
1	aruxq
1	kükürde
1	bitoval
1	iç
1	exst'eynak
1	yəşəinşest'ale
1	dən
1	berxala
1	leş
1	q'irğiyoxal
1	t'iyane
1	gireğon
1	buxaçugoxun
1	q'ĭbala
1	baloy
1	rəgibaxun
1	efa
1	balen
1	əməlbsun
1	çurteneśi
1	buxaçuğoxunez
1	q'ĭbsa
1	amdarxoz
1	hörmətbsa
1	zəhlinə
1	śip'suna
1	ŭmŏğo
1	davambi
1	bali
1	p'it'oğo
1	köməy
1	çureğalt'oğoy
1	efal
1	bĕğest'ale
1	bə̆ğə̆bale
1	i̇çoğoy
1	amdarluğa
1	güvəinşəki
1	sakala
1	bəzit'oğoynak'al
1	girbalo
1	afırıbseynak
1	afırıney
1	şükürezbsa
1	t'ĭyəmit'ogollarik
1	fŭq'kal
1	haq'sus
1	girbalt'ullarik
1	ğuruğes
1	efsa
1	q'azanci
1	girbal
1	pulmoğoval
1	alabsuna
1	qĭnebsay
1	duxsun
1	girbale
1	taśe
1	efalo
1	etunşt'ay
1	duğane
1	tərbanan
1	bartanan
1	metərt'oğoynak
1	düzünəz
1	kalaluğbalt'oğoy
1	nəsilluğen
1	haq'az
1	nexnu
1	əmirxo
1	avanu
1	pozğunluğ
1	başq
1	əfçidən
1	nana-bava
1	cəyilluğaxun
1	əməlezbsa
1	kame
1	hikk
1	buvax
1	toyda
1	payba
1	pərte
1	dövlətlüney
1	pərt
1	bakalt'oğoynak
1	çətinə
1	buşe
1	bĕkĕ
1	deşiyexun
1	c'ovak'sun
1	baysunaxun
1	i̇nsanxoynak
1	mümküne
1	bač'anexunyan
1	padçağluğeynak
1	nəl
1	ömür
1	haq'ane
1	yerusalimayan
1	laysa
1	ğareynak
1	köməyen
1	kiyex
1	ç̆uk'alt'un
1	tatarlainşi
1	tet'unbaki
1	k'ač
1	diləinşebsay
1	c'ovaksuna
1	i̇suse
1	c'ovaksa
1	tağalt'oğon
1	çurpest'unt'un
1	amdarxonal
1	alxışt'unbi
1	t'et'iyn
1	c'ovaneksay
1	girbalxoy
1	işq'aroy
1	boyaxun
1	oq'oloy
1	ak'es
1	bateneksay
1	akseynak
1	incilna
1	xodane
1	c'ovakalaney
1	śiki
1	mandalazu
1	q'abulebi
1	t'ot'op'sun
1	q'onağ
1	var-dövləti
1	qĭt
1	kəsibxoz
1	paybon
1	şuxunal
1	ext'ezsa
1	qaydoz
1	çark'esune
1	aç̆it'oğo
1	exlətxo
1	çunki
1	išalainşakeney
1	t'etərt'un
1	çalxeğala
1	qaybakseynak
1	tağalt'uxun
1	nökərxoxun
1	alver
1	nifrətt'unbi
1	yaqabi
1	çurteyansa
1	tadeśi
1	hate
1	k'alpest
1	q'azainşit'oğo
1	samcit'in
1	minane
1	avuzbe
1	dirbaşnu
1	c'eysuna
1	ə̆mcit'in
1	avuzebe
1	dəsmələ
1	bəc'ürpiz
1	efe
1	q'ĭzbsay
1	amdarnu
1	laxit'un
1	bit'it'un
1	exbsa
1	əyitmoğon
1	avanuy
1	laxit
1	bit'it
1	exesbsa
1	fırıbsa
1	barte
1	avuzen
1	ext'az
1	q'ılınclainşanan
1	bet'-fagenq
1	bet'-anyaya
1	şadnambsa
1	yaq'abakit'oğon
1	şadbat'an
1	şadbsa
1	past
1	taysunen
1	past'unst'ay
1	śiğala
1	yamaca
1	möcüzoğo
1	alxışbsat'un
1	q'onçuğoy
1	padçağa
1	tərifq'an
1	məəlimvi
1	korox
1	çurk'ayt'un
1	muzalt'un
1	şəhəreynak'
1	əh
1	şip'luğa
1	avabakinuy
1	hələki
1	bĕğsa
1	düşmənxon
1	q'andağxon
1	cöybalt'un
1	t'ŏğə
1	sıxışt'ırişalt'un
1	əfçibalt'un
1	j̆ena
1	bark'al
1	išalainşakala
1	alverbaltoğo
1	şəp'esane
1	afırık'ala
1	fŭq
1	k'alt'oğoy
1	mesanan
1	c'urevk
1	hampoğon
1	avatet'uniy
1	diggəten
1	yəymuşbsay
1	hamp'ox
1	ext'iyərenen
1	bsa
1	ext'iyərə
1	tade
1	sual
1	zap'sun
1	məsləət
1	vĕtenanbaki
1	amdarxoxune
1	ǰelainşalt'un
1	vĕt'un
1	axırda
1	avateyan
1	maina
1	ext'iyəren
1	uk'alatez
1	t'ulluğe
1	lasaki
1	kirinə
1	vaxt'luğa
1	ölkinəne
1	əşp'alxoy
1	baraxun
1	tadeq'at'un
1	qayt'undi
1	motoval
1	biyaburt'unbi
1	yaq'at'unbi
1	xibimcit'ual
1	ərkə
1	yaq'abaz
1	hörmətt'unbi
1	varis
1	besp'en
1	yaxq'an
1	t'ulluğaxun
1	best'unbi
1	əfçibi
1	q'erəzt'oğo
1	ə̆xilbi
1	t'ŏğin
1	śareğale
1	bitain
1	č'ak
1	q'amişt'unbaki
1	baradane
1	biq'sunt'un
1	busmişt'unbsay
1	ak'est'ala
1	busmişalt'un
1	tast'uni
1	məksədebuy
1	avayan
1	zomembsa
1	k'aleynak'al
1	tərəfkəşluğ
1	tenbsa
1	yaq'an
1	zombsa
1	bic'luğa
1	şikilq
1	şiya
1	i̇mp'eratori
1	imp'erat'ori
1	coğaba
1	təst'iğ
1	saduk'eyxoxun
1	moiseyen
1	śampe
1	biyain
1	tĭyəmi
1	beq'an
1	viçinebuy
1	əyelsuzal
1	ə̆ə̆mcit'inal
1	xibimcit'inal
1	vŭğoval
1	bakinut
1	p'urt'un
1	vŭğaranal
1	haq'eney
1	döörin
1	döörə
1	p'ap'sunaq
1	hesabbakalorox
1	bakalatet'un
1	tağalatet'un
1	biyesal
1	ğarmuxt'un
1	moiseyenal
1	śaśaxun
1	i̇saaki
1	buxačuxpine
1	dirist't'oğoy
1	buxačuxe
1	gözəlen
1	eneal
1	zap't'unśi
1	het'aynak't'un
1	42-43
1	psalom
1	palaz
1	sakamin
1	pene
1	tarast
1	śamk'alxoxun
1	paltarla
1	tarapsuna
1	bazarin
1	saymişsunaq
1	q'onaxluğxo
1	kəyi-śart'unne
1	amdarxone
1	nəziri
1	q'utinə
1	lep't'on
1	dövlətin
1	geleluğaxunt'un
1	kəsibluğa
1	bĕğinut
1	yəşəinşbseynak
1	payurxoxun
1	şeymoğoxun
1	mandal
1	piyorox
1	burqeğat'an
1	nisanxo
1	eht'iyatlu
1	feret
1	mabakanan
1	şozu
1	davinq
1	üsyanxoy
1	təşvişə
1	millət
1	milləti
1	galbsun
1	dəhşətxo
1	bĕş
1	sinagogxoq
1	zindanxo
1	badalt'un
1	yəymişbseynak
1	q'ərara
1	eynan
1	exlətbsuni
1	c'eğalt'oğoy
1	nanoğon
1	viçimoğon
1	q'oomxon
1	dost'urxon
1	biq'est'alt'un
1	besp'est'alt'un
1	popal
1	çark'est'anan
1	q'oşunxoy
1	çurpsuna
1	vərən
1	i̇udeyana
1	buruxmoğoq'an
1	həyif
1	p'ap'ane
1	çupuğoyq
1	bələ
1	loxolal
1	əcuğ
1	qılıncaxun
1	c'ovakalt'un
1	sürgünə
1	yaq'abakalt'un
1	çark'amin
1	turnoqa
1	ç̆axç̆uxeğale
1	bĕğast
1	muč'uliğost
1	ak'eğale
1	dəniziq
1	dalğoğoy
1	gürultinaxun
1	millətxo
1	çəşp'əş
1	qĭyexun
1	bəlinə
1	bĕğsunen
1	sust
1	p'lanet'xo
1	galk'ale
1	asoyxoy
1	zorenq
1	alabanan
1	toyen
1	išalainşebaksa
1	i̇ncili
1	xodaal
1	xodurxoval
1	xazal
1	qayk'at'an
1	avananbakon
1	yəy
1	şeymoğoy
1	buxčuğoy
1	axıra
1	p'ap'alt'uxun
1	göyəl
1	tağalatene
1	tarapsuni
1	finağoyluği
1	yəşəyənşi
1	fikirxon
1	buymaq'an
1	tələ
1	yəşəyinşala
1	bəloxun
1	c'eyes
1	çurpanan
1	c'ovakest'ay
1	ibakseynak
1	bĕinśxonq
1	qĭt'unbsay
1	i̇sk'ariot
1	baneśi
1	bĕinšxoq
1	kalat'oğoxun
1	yönen
1	mŭqt'unbaki
1	tast'unal
1	irəzit'un
1	i̇udan
1	qə̆vesane
1	q'uzin
1	q'urban
1	šameğala
1	p'yot'raq
1	bĕğsunan
1	gamaten
1	c'egale
1	bağala
1	məəlimen
1	otağxoxun
1	ak'est'ale
1	şeyə
1	ukuneynak'al
1	həzirluğt'un
1	ap'ost'olxoxun
1	korux
1	ak'alt'uxun
1	pasxin
1	gelez
1	ukalatezu
1	xenaxun
1	ŭğalatez
1	šumane
1	sükür
1	bədəne
1	bast'eynak
1	i̇rəziluğe
1	xəyənət
1	zaxune
1	sulfinane
1	boxost
1	bĕšinaxun
1	c'ək'eśi
1	yaq'ene
1	xəyənətebsa
1	haq'sat'un
1	i̇çoğoxun
1	hesabbaksuni
1	baradal
1	exlətal
1	baneki
1	padçağxon
1	kalaluğebsa
1	balt'oğoval
1	havadart'un
1	miśiko
1	k'inək'zu
1	sınağxost
1	bakiyorox
1	və̆nnan
1	padçağluğez
1	tapşurbsa
1	kəyi-ŭğənan
1	i̇srailiyal
1	kalaluğbseynak
1	taxt'urxo
1	arśanan
1	xaxalaxun
1	c'ovakest'eynak
1	icazane
1	afırıspi
1	zindanal
1	bisunal
1	həzirzu
1	toraysuz
1	möşüksuz
1	torok'alsuz
1	yaq'abat'an
1	ak'enan
1	torayq
1	möşük
1	ext'eq'an
1	bakalt'inal
1	toydi
1	q'ılıncq'an
1	üsyankarxoxun
1	taye
1	p'ap'ine
1	tamame
1	qılınc
1	aralainşaki
1	çökt
1	afırınepi
1	ə̆xilba
1	əzyəti
1	ap
1	p'iye
1	k'at'urxo
1	oşq'arey
1	afırınaxun
1	dərdəxun
1	mandak
1	nep'axe
1	hayzanan
1	çark'inut
1	muçbseynak
1	išalainşe
1	muçbsunenen
1	toyst
1	bakalt'oğon
1	qılıncen
1	duğayan
1	duneği
1	ŭmoğoval
1	çuneki
1	ŭmoğo
1	kuldi
1	q'arolçiğoy
1	kalat'oğo
1	tağalt'ullarik
1	q'ılıncenq
1	maqennan
1	bainq'luği
1	padcağluğe
1	tat'unşeri
1	koyat'un
1	ə̆xiləxun
1	məlin
1	aruxe
1	boksay
1	çaltezxsa
1	danmişe
1	kot'oğoxunnu
1	düzəl
1	şot'oxuney
1	galileyalune
1	uk'alt
1	elepi
1	bafedi
1	hönkür-hönkür
1	efala
1	haq'sun
1	t'ap't'unney
1	xavartaşalluğba
1	böht'ant'un
1	bost'ay
1	girt'unśi
1	şurinat'un
1	uk'aiz
1	vĕtenan
1	haq'aiz
1	arśale
1	zuzu
1	ehtiyəcəbu
1	axıri
1	yancə
1	iyanbaki
1	üzviyox
1	taxsırlainşbsa
1	ayank
1	yaq'nuxun
1	c'eveksa
1	i̇mp'erat'ora
1	padçağnu
1	amdarast
1	atezk'sa
1	oç̆alxol
1	i̇udeyinə
1	zombsunen
1	təşvişəne
1	bast
1	ğalileyalune
1	i̇rodal
1	yerusalimaney
1	şeyurxone
1	ibakey
1	ak'sune
1	ak'suna
1	umudey
1	sualxone
1	möhkəm
1	taxsırlainşt'unbsay
1	əsk'ərxoxun
1	lağane
1	lapest
1	düşmən
1	i̇rod
1	sunaxun
1	dost't'un
1	topbi
1	şot'aynak'nan
1	yaq'nuxune
1	taxsırxoy
1	saycət'ust
1	i̇rodenal
1	kono
1	cəzina
1	axsibaya
1	biq'eśit
1	tərbalaney
1	besbeśeq'an
1	barabbana
1	barabban
1	üsyan
1	boseśey
1	tərbseynak
1	harayt'unney
1	pisluğa
1	kot'ost
1	besbesuna
1	tələbt'unbsay
1	c'eysay
1	p'ap'esbsuni
1	q'ərərəne
1	üsyanbi
1	besbsuna
1	ext'iyərəne
1	əsk'ərxon
1	taşat'an
1	ayizexun
1	kirenalu
1	amdart'un
1	xorbsuna
1	məcburt'unbi
1	neğ
1	śikala
1	çupuxe
1	xuyərmux
1	əyloğoynak
1	songsuzxo
1	tapanxo
1	s'umeśi
1	döşürxo
1	buruxmoğo
1	bitanan
1	butkanan
1	burqalt'un
1	göyün
1	et'unşt'asa
1	q'ari
1	cinəyətbit'oğoval
1	besbsa
1	tat'unşt'ay
1	kəllə
1	şot'oq
1	cinəyətbit'oğo
1	t'esunt
1	tərs
1	suruk't'unbi
1	avatet'un
1	payt'unbi
1	tamaşanebsay
1	kalat'oğonal
1	q'erəzt'oğone
1	çark'est'ay
1	xrist'osesa
1	çark'est'eq'an
1	əsk'ərxoval
1	oq'oy
1	padçağnusa
1	śame
1	śameśey
1	suruk'bay
1	cinəyətbalt'oğoy
1	böht'an
1	tenu
1	cinayətbalt'in
1	buxačuğox
1	q'ĭtenbsa
1	hake
1	cəzinən
1	əməlxo
1	haq'lu
1	biq'eśeyan
1	cəzinal
1	layiğyan
1	tenebe
1	eyexbada
1	cənnəte
1	saadey
1	vuyumci
1	bayinq
1	satenek'say
1	pərdə
1	bĭyexun
1	cöyebaki
1	kiyelez
1	nəfəsəne
1	alxışebi
1	tamaşabseynak
1	t'apsun
1	çalxala
1	baki-c'ovakit'oğot'un
1	üzvi
1	q'ərəraxunq
1	arimat'eya
1	şəhərexuney
1	padçağluğane
1	yaq'beğsay
1	meyidəne
1	loxolxun
1	śivk
1	parçina
1	q'ayane
1	kašeśi
1	ğiney
1	çupuxal
1	toyexlu
1	c'əyinxot'un
1	buyruğen
1	əştet'unbi
1	hart'un
1	ç̆omost
1	fırıpit'un
1	əşləxun
1	s'aldala
1	past't'unśi
1	i̇şq'arxon
1	dirist't
1	aranenan
1	galileyina
1	günaxbala
1	tadeğalane
1	ğineal
1	çupuğonal
1	eyext'un
1	gərəmzinaxun
1	p'ap'esp'alorox
1	çupuxey
1	mənasuze
1	çupuğoval
1	vĕtet'unbaki
1	kos'baki
1	parçoğone
1	əşurxoval
1	p'ŏğŏ
1	alt'mış
1	st'adi
1	ə̆xilluğa
1	emmaus
1	ayzet'un
1	exlət't'unbsay
1	exlət'bsun
1	çaltet'unxi
1	het'ay
1	baradanan
1	exlət'bsay
1	dərdlunan
1	k'leop
1	ğimxoval
1	nazaretlu
1	buxačuğoyq
1	əməlxost'al
1	əyitast'al
1	xavartaşaley
1	bĕinšen
1	kalat'oğon
1	p'est'undi
1	umudyanbaksay
1	gələcəye
1	bəzit'oğonal
1	efet'un
1	gərəmzoğot'un
1	bə̆ğə̆bes
1	t'iyana
1	vĕbakseynak
1	koruğxo
1	hörmətə
1	p'ap'alaney
1	moiseyaxun
1	śamurxoy
1	bitot'ust
1	q'andırişebi
1	ayiza
1	išalainşt'unbaki
1	xaişbi
1	manda
1	biyəne
1	batksaxe
1	bonane
1	arśat'an
1	şükürbala
1	şot'oğone
1	şot'ogoy
1	çalt'unxi
1	aneç̆i
1	q'andırişat'an
1	botenek'say
1	gireśit'un
1	piyesal
1	ak'eśene
1	mot'oğonal
1	cöybala
1	ak'sunat'un
1	q'ĭyanan
1	fikirxova
1	i̇çzu
1	kuldanan
1	urufast
1	yeq
1	üq'en
1	batenek'sa
1	hələl
1	mŭqexun
1	vĕbaki
1	tikə
1	ap'esp
1	kot'or
1	uč
1	şamt'un
1	k'anunast
1	girkurxost
1	zaburast
1	śameśit'oğo
1	p'ap'esbsune
1	q'amişakseynak
1	beyinəne
1	toobabsun
1	karooz
